Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
65	-67.151505	33.710842	-24.066607	-202.0371	212.27	40.65338	313.0	125.0	-67.34309	18.344786	-35.696827	-311.5787	3379200	-1.2939097e-08	1068.5476	-0.0039596246	-75.9704	1.3928828	0.0019061323	0.023554906	79.0	-16.331347	75.62796	62.98817	19325.658876419067
66	-66.98644	32.559395	-21.137712	-174.1562	220.04	39.088085	323.0	140.0	-68.88213	13.719144	-43.606842	-232.83041	3430400	-4.784841e-08	969.65967	-0.0033347132	-31.964905	1.4398603	0.002319609	0.02335939	79.0	-17.701994	74.58262	55.923283	19659.576206207275
67	-61.95082	33.870804	-12.121597	-169.5491	218.12	47.671642	351.0	122.0	-69.68673	12.43024	-46.31158	-176.19916	3481600	-1.3991188e-08	1096.9259	-0.0030741403	-104.7912	1.3720058	0.0026654117	0.027599486	79.0	-12.103528	72.03358	61.67705	19991.502902030945
68	-63.09621	34.362717	-16.703764	-177.44206	219.34	40.71811	317.0	116.0	-65.38773	13.274819	-28.260141	-180.8174	3532800	-5.008812e-08	1166.3489	-0.004267886	-71.616455	1.3344176	0.0035445685	0.041260146	79.0	-12.470324	75.122665	57.80593	20325.029428243637
69	-61.608265	32.29544	-19.904037	-165.10464	219.68	41.22836	310.0	132.0	-64.675285	15.997692	-35.464764	-221.50745	3584000	-4.0980908e-08	984.8959	-0.0038387363	-46.4563	1.3587664	0.0025234923	0.027175892	79.0	-14.5536995	71.315056	57.03824	20658.169702768326
70	-66.291695	36.459454	-20.803091	-220.71257	227.05	43.69883	354.0	133.0	-64.567505	14.309261	-43.12855	-255.03558	3635200	-1.1962406e-07	1213.4673	-0.003671428	-64.684326	1.3109576	0.0032289077	0.028848272	79.0	-20.38868	68.297806	57.37157	21004.058616876602
71	-62.796738	31.57233	-17.712841	-217.96509	227.83	40.109367	327.0	144.0	-67.8594	13.767419	-43.633934	-207.58818	3686400	1.20554e-07	976.8347	-0.0035213507	-106.38818	1.2664701	0.002705806	0.027871659	79.0	-12.207987	71.430725	62.5993	21347.571052789688
72	-63.10523	30.995882	-18.42729	-153.77214	227.69	39.560257	317.0	128.0	-63.913204	12.364343	-42.479527	-163.08206	3737600	-3.3507817e-08	879.594	-0.0033079733	-64.02142	1.2995307	0.0024480277	0.024419166	79.0	-10.566736	77.94078	60.540985	21693.086721658707
73	-69.241035	37.219547	-20.908575	-204.33388	228.64	44.165714	325.0	145.0	-65.44883	15.59068	-41.17756	-254.53763	3788800	6.540244e-08	1314.9832	-0.0033679307	-114.098755	1.3027368	0.002314069	0.021518545	79.0	-15.47317	78.14467	68.70697	22037.719249486923
74	-61.999176	31.111805	-23.305407	-154.3312	234.26	45.01702	316.0	121.0	-70.63762	13.877798	-45.959877	-168.45235	3840000	7.295246e-08	952.68896	-0.002966531	-67.28522	1.2244722	0.0020812182	0.021727994	79.0	-13.168617	74.57864	55.77189	22391.525845766068
75	-63.967308	32.546738	-20.144085	-156.72778	234.04	44.392998	358.0	147.0	-64.25953	12.345536	-36.54166	-216.6864	3891200	1.9559207e-07	1006.3901	-0.0034169594	-36.816772	1.1840458	0.0022696625	0.027217569	79.0	-13.584634	69.94432	59.124317	22742.162284612656
76	-69.4715	32.372738	-17.232786	-194.4988	229.82	35.457405	330.0	139.0	-67.54414	11.816358	-37.126194	-240.12558	3942400	8.963261e-08	965.36597	-0.0032349103	-79.88794	1.2652032	0.0029144732	0.025237143	79.0	-17.153948	76.75772	69.32407	23090.504682302475
77	-68.236046	37.81532	-19.7744	-257.6999	230.22	38.98835	339.0	126.0	-70.67297	16.046913	-29.582747	-288.19913	3993600	-1.4316299e-07	1319.5671	-0.0033584726	-70.57727	1.2392756	0.0018476344	0.023803318	79.0	-16.727459	72.90361	62.172085	23441.55257320404
78	-69.98679	35.582127	-17.321959	-161.2099	233.38	42.815365	339.0	127.0	-70.465744	15.744069	-43.765095	-225.41946	4044800	-2.8539128e-07	1150.378	-0.0026477948	-140.09052	1.2126368	0.0027563302	0.0239952	79.0	-16.544617	81.25421	62.92067	23794.14002609253
79	-67.202255	37.202145	-11.62569	-205.9571	227.59	39.760555	320.0	137.0	-71.29894	16.021284	-29.742434	-182.33221	4096000	-7.509048e-08	1271.2262	-0.00262836	-73.0791	1.2232376	0.0026178733	0.019860275	79.0	-14.939922	78.910805	64.33853	24139.68227148056
80	-60.03409	28.173399	-22.50645	-149.77817	233.13	43.879074	340.0	133.0	-68.50499	13.971343	-35.859894	-159.99075	4147200	-6.74154e-08	774.04504	-0.0028816587	-115.098816	1.1561272	0.0016675995	0.017329387	79.0	-8.585891	71.133606	59.86884	24493.053204774857
81	-59.915863	30.144112	-19.253508	-152.24266	234.21	36.577946	332.0	118.0	-61.297176	13.609914	-34.901352	-236.5681	4198400	6.645303e-08	776.052	-0.003129401	-33.58618	1.1313035	0.0022975588	0.024038257	79.0	-11.812272	77.13176	54.47055	24844.74255681038
82	-74.41354	38.999992	-21.01432	-196.00243	234.55	41.824963	341.0	132.0	-63.403244	14.483924	-25.87038	-166.28845	4249600	7.806671e-08	1565.2163	-0.0032578136	-245.08716	1.1646235	0.0023152088	0.023193348	79.0	-17.603771	82.6893	65.65532	25200.842567920685
83	-66.87672	35.298885	-13.233038	-202.90375	230.31	43.462555	325.0	131.0	-74.65951	15.268469	-42.879055	-188.18823	4300800	-1.0733029e-07	1277.2325	-0.0031253016	-123.50769	1.1430451	0.0021522914	0.0266163	79.0	-14.188023	71.50508	62.764538	25550.63101887703
84	-61.080067	30.039516	-19.932842	-172.69939	225.61	41.52298	318.0	138.0	-70.076935	13.517985	-36.536003	-166.05809	4352000	2.3671717e-08	856.75305	-0.00286298	-86.62842	1.1173828	0.0020820184	0.02486592	79.0	-10.871831	69.79976	63.366528	25893.46833920479
85	-62.73752	32.571404	-21.882864	-177.43538	236.2	37.615425	331.0	148.0	-63.42951	14.318445	-34.620102	-171.52077	4403200	-8.5273506e-08	1009.91754	-0.0037984126	-51.411194	1.100393	0.002327077	0.02908552	79.0	-15.432097	71.807365	57.647045	26248.56987953186
86	-57.60659	31.568657	-20.324553	-169.25833	229.84	37.483524	326.0	126.0	-64.15881	11.221972	-41.351597	-157.00931	4454400	1.3144971e-07	953.83136	-0.003390464	-77.046814	1.1085894	0.0023784544	0.027975984	79.0	-10.275662	70.40071	55.62993	26595.954526662827
87	-66.7719	33.812172	-16.171713	-166.33804	233.84	42.65342	358.0	152.0	-61.39076	18.810907	-30.179602	-234.61769	4505600	4.9918634e-07	1093.9537	-0.0028648213	-162.02277	1.1184814	0.0024080132	0.023947999	79.0	-14.720183	75.4073	61.10404	26950.551859140396
88	-71.641815	38.987263	-19.674559	-184.19841	231.61	46.62272	329.0	133.0	-70.684006	16.491642	-38.41634	-244.95975	4556800	2.1477334e-07	1384.0548	-0.0031662544	-86.9115	1.0510526	0.0014136832	0.023228703	79.0	-17.430517	87.26531	62.03367	27300.577123880386
89	-65.80034	38.321712	-18.370392	-204.38771	230.11	45.569485	343.0	131.0	-74.57712	15.234936	-44.203262	-227.57787	4608000	2.1252626e-07	1326.0304	-0.002560053	-156.91565	1.0344192	0.0012268528	0.014080223	79.0	-17.700201	75.26151	58.26542	27650.255170345306
90	-61.988617	34.48098	-13.847877	-201.19664	232.98	44.799324	362.0	141.0	-65.72387	17.0623	-37.380936	-251.71541	4659200	-1.3229786e-07	1027.7166	-0.0024718898	-62.062927	1.0627635	0.0012379487	0.016138725	79.0	-14.688179	69.61561	55.218796	28004.820246219635
91	-72.01173	40.85709	-18.30887	-211.24068	235.68	40.08588	327.0	155.0	-67.78426	19.22154	-33.71892	-228.29236	4710400	-7.769241e-09	1569.298	-0.003023324	-150.7976	1.0450186	0.0021870073	0.020663612	79.0	-16.363031	74.94421	70.92429	28358.435379743576
