Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
43	-592.04486	508.59317	-2.3112464	-2822.4346	256.0	0.0	256.0	256.0	-515.42255	325.07867	-263.69177	-2618.6465	1126400	4.7683715e-09	150343.72	-0.0017669583	-14452.453	1.9140973	0.0007942207	0.012265625	79.0	-109.80615	593.28296	626.66943	5574.804270982742
44	-592.39404	548.63116	-12.626577	-3264.1326	256.0	0.0	256.0	256.0	-596.8608	356.52914	-283.33258	-3176.7551	1152000	4.7683715e-09	136408.36	-0.0015547896	-7217.758	1.8752639	0.0026004247	0.024023438	79.0	-124.77179	534.9175	582.08826	5697.704555034637
45	-573.32214	613.3041	-5.0110855	-3620.5784	256.0	0.0	256.0	256.0	-597.51654	427.90244	-251.90761	-3423.9624	1177600	-1.7881393e-09	126913.75	-0.0010512924	-13128.969	1.9773065	0.0012983937	0.013789062	79.0	-97.774284	601.0877	615.7488	5824.226872444153
46	-450.8658	335.51718	-10.695742	-2441.2961	256.0	0.0	256.0	256.0	-485.14163	297.88467	-259.83887	-3652.109	1203200	-2.3841857e-09	83934.62	-0.0018904377	-12639.93	1.8758628	0.0020997792	0.023789063	79.0	-98.493645	473.29288	476.1928	5948.51146030426
47	-563.77966	459.12268	-13.792409	-3160.0225	256.0	0.0	256.0	256.0	-495.82327	283.087	-257.69345	-3111.6367	1228800	-4.7683715e-09	116009.08	-0.0020613696	-12069.602	2.0584261	0.0031791842	0.024375	79.0	-110.58535	559.8912	590.91473	6074.039376497269
48	-611.6475	519.65155	-18.863071	-3623.8486	256.0	0.0	256.0	256.0	-583.3553	358.4177	-314.48926	-3619.2952	1254400	3.5762786e-09	142101.73	-0.0016134209	-4088.8594	1.9614441	0.0018129956	0.019023437	79.0	-116.443924	620.8924	642.1242	6195.3055074214935
49	-539.6951	527.92505	-7.3506265	-3013.5986	256.0	0.0	256.0	256.0	-603.9282	410.1765	-304.92682	-4030.6826	1280000	-1.1920929e-09	121626.06	-0.0012193943	-7570.539	1.8305731	0.0027232007	0.014609375	79.0	-91.49286	530.109	598.6983	6318.67621588707
50	-499.62668	398.14526	-27.315414	-2600.2827	256.0	0.0	256.0	256.0	-510.42285	295.16757	-273.39844	-3542.1448	1305600	-1.1920929e-09	85589.52	-0.0026250768	-2695.75	1.8690747	0.0031639475	0.035	79.0	-104.93507	513.4048	541.3143	6443.167475223541
51	-478.59225	421.48456	-2.2909226	-2709.6816	256.0	0.0	256.0	256.0	-488.62988	283.2189	-262.04495	-2988.6611	1331200	0.0	93126.5	-0.0022713507	-2791.2578	1.7020347	0.0030883807	0.027421875	79.0	-100.8303	513.9056	563.3443	6563.660737991333
52	-555.2314	477.24435	-32.90695	-3109.2698	256.0	0.0	256.0	256.0	-511.07507	332.187	-267.12192	-3115.5017	1356800	3.5762786e-09	115288.54	-0.0019658576	-5605.4297	1.8433756	0.0031400293	0.024140624	79.0	-83.42169	615.19	607.1343	6689.365417718887
53	-514.0857	567.4106	-9.352524	-3086.0518	256.0	0.0	256.0	256.0	-558.54517	401.45288	-324.69888	-3248.9648	1382400	7.152557e-09	117947.27	-0.0019192433	-7457.0234	1.7077985	0.0017875987	0.0221875	79.0	-94.71048	513.2406	563.39154	6813.52797794342
54	-493.7135	545.2685	-12.6900625	-3643.2761	256.0	0.0	256.0	256.0	-497.9939	412.08118	-225.037	-3638.88	1408000	-9.536743e-09	128895.08	-0.0012385225	-6049.9844	1.7004379	0.0012646463	0.007578125	79.0	-80.84248	518.532	549.2273	6936.090580463409
55	-598.4559	481.76196	-18.072592	-3209.6287	256.0	0.0	256.0	256.0	-528.61115	391.04218	-283.9177	-3790.4128	1433600	-3.5762786e-09	125940.61	-0.0017664945	-13514.922	1.8688283	0.0023556026	0.01984375	79.0	-99.96787	605.8233	660.19055	7060.276360988617
56	-612.77356	645.8318	-12.556688	-3113.3652	256.0	0.0	256.0	256.0	-649.88416	472.00696	-306.5362	-3549.4653	1459200	-5.9604646e-09	153882.05	-0.001204201	-7066.8906	1.8014255	0.0020998763	0.014023437	79.0	-97.55964	647.57263	716.38635	7187.75438284874
57	-481.6599	385.2473	-12.7452755	-2761.7744	256.0	0.0	256.0	256.0	-504.66257	288.8531	-230.68802	-3481.4778	1484800	1.1920929e-09	90111.0	-0.0016057253	-7777.797	1.7004126	0.0021455353	0.01375	79.0	-84.631935	506.72995	503.71707	7311.734407663345
58	-561.21545	531.1469	-11.835579	-3650.8274	256.0	0.0	256.0	256.0	-529.0345	343.72403	-317.66544	-2990.6985	1510400	2.3841857e-09	146433.9	-0.0015061235	-8838.094	1.7602577	0.0018503553	0.021796875	79.0	-108.37117	532.26544	560.93677	7436.716747045517
59	-515.7743	452.15756	-2.3386989	-3191.3352	256.0	0.0	256.0	256.0	-531.8996	327.3772	-267.2392	-3824.4185	1536000	-1.1920929e-09	100019.06	-0.0017897189	-3924.3594	1.7665961	0.0024097324	0.019882813	79.0	-83.45075	520.6642	555.59644	7560.194239616394
60	-529.6975	527.48035	-12.733306	-3037.2822	256.0	0.0	256.0	256.0	-540.38513	418.29034	-258.41324	-3739.2278	1561600	3.5762786e-09	104128.52	-0.0012279464	-4239.7266	1.7602334	0.0021603627	0.009257812	79.0	-91.401306	538.5996	570.6013	7686.967518568039
61	-537.45764	521.2228	-28.857662	-3654.5647	256.0	0.0	256.0	256.0	-521.4003	351.36484	-219.97153	-3007.569	1587200	0.0	118647.26	-0.0019368231	-11561.375	1.6799244	0.004203031	0.030546876	79.0	-116.48396	511.4891	522.15076	7810.788830757141
62	-438.36868	371.78806	-2.4002352	-2427.4602	256.0	0.0	256.0	256.0	-497.45624	296.7508	-279.26138	-4231.8984	1612800	-7.152557e-09	93778.24	-0.0012714721	-12636.9375	1.6060889	0.0015350557	0.010234375	79.0	-77.48224	487.13013	517.89606	7930.833258628845
63	-523.1348	404.16724	-12.666505	-2355.9114	256.0	0.0	256.0	256.0	-472.00766	254.91223	-292.39438	-2755.3557	1638400	7.152557e-09	102540.98	-0.0016737913	-9185.445	1.6895595	0.0014304048	0.010273438	79.0	-95.9016	533.0211	557.2838	8054.377697944641
64	-445.76215	360.33743	-6.8745055	-1733.0945	256.0	0.0	256.0	256.0	-495.77023	231.37474	-280.95676	-2017.3848	1664000	-5.9604643e-10	82423.32	-0.0015911817	-6947.297	1.654941	0.0015178527	0.017148437	79.0	-58.44088	499.80554	486.36017	8175.98671746254
65	-521.56366	426.38348	-19.196049	-2773.1445	256.0	0.0	256.0	256.0	-468.1257	271.90637	-271.8085	-3388.826	1689600	2.026558e-08	108602.22	-0.0014764094	-11669.266	1.6904789	0.00057090895	0.011914062	79.0	-90.309906	496.04086	567.4737	8298.566179275513
66	-509.13028	505.96872	-4.5800033	-2785.663	256.0	0.0	256.0	256.0	-520.7169	333.54446	-319.85464	-3147.3345	1715200	-3.5762786e-09	127632.44	-0.00147246	-5677.8203	1.5472232	0.0021026675	0.017070312	79.0	-104.30877	462.40335	517.0568	8420.253122091293
